Datetime,Batterie (V),Rayonnement global (j/cm²),Température (°C),ETo (mm),Humidité relative (%),Précipitation (mm),Vitesse du vent (km/h),Direction du vent (°),tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,windspeed,winddir,cloudcover,solarradiation,solarenergy,uvindex,conditions
2020-12-24,7.1,1292.12,12.45,2.62,19.02,0,11.66,125.06,18,6.3,11.2,18,3.3,9.9,3,58.4,0,0,0,27,68.7,41.7,160.1,13.9,6,Partially cloudy
2020-12-25,7.11,959.89,11.67,1.82,20.86,0,7.83,129.86,17.3,7.4,10.8,17.3,4.9,9.4,2.9,59.1,0,0,0,22,59.9,56.7,109.7,9.5,4,Partially cloudy
2020-12-26,7.11,1202.81,13.55,2.31,16.2,0,8.75,166.28,20.2,7.1,13,20.2,4.7,12.1,1.2,48,0,0,0,14.4,83.6,8.7,157.6,13.7,6,Clear
2020-12-27,7.1,1217.68,12.76,2.21,16.12,0,6.62,126.51,20.6,7.5,13.5,20.6,6,13.3,-0.7,39.1,0,0,0,10.8,164.2,9.4,163.8,14.1,6,Clear
2020-12-28,7.08,1233.22,14.99,3.05,11.9,0,11.73,193.42,22.6,7.3,13.6,22.6,4.7,12.8,-0.3,41.3,0,0,0,18,303,43.4,159.7,13.9,6,Partially cloudy
2020-12-29,7.05,1314.53,17.32,4.08,7.73,0,15.74,229.97,21.7,7.8,13.1,21.7,4.2,11.9,-0.5,44.6,0,0,0,31.3,323.3,2.3,177.6,15.3,7,Clear
2020-12-30,7.06,1324.89,15.89,0,8.75,0,10.75,177.47,18.4,7.3,11.9,18.4,4.8,10.8,-0.9,43.3,0,0,0,24.8,147.7,59.1,165,14.3,7,Partially cloudy
2020-12-31,7.07,1253.18,12.55,0,12.4,0,5.93,121.14,18.7,6.7,11.6,18.7,3.7,10.3,0.7,49,0,0,0,22,113.2,1.2,164.9,14.2,7,Clear
2021-01-01,7.09,1307.13,12.9,2.49,13.91,0,9.24,153.22,20.1,5.1,11.3,20.1,2.1,9.6,-3.1,40.4,0,0,0,24.8,194.6,0.9,179.7,15.5,7,Clear
2021-01-02,7.07,1314.64,16.28,3.86,9.44,0,17.76,226.77,20.5,5.1,11.4,20.5,1.1,9.4,-1.5,45,0,0,0,27.4,288.4,31.6,162.8,14,7,Partially cloudy
2021-01-03,7.1,1184.71,13.9,2.53,10.4,0,14.25,173.97,14,6.1,9.6,14,3.2,8.1,-1.2,48.1,0,0,0,23.8,78.1,84,88.2,7.5,4,Partially cloudy
2021-01-04,7.1,699.21,10.8,1.18,14.39,0,3.67,121.65,15.3,5.3,9.9,15.3,2.4,8.9,-0.9,48.2,0,0,0,15.5,103.1,92.7,120,10.4,5,Overcast
2021-01-05,7.09,1291.99,14.82,3.02,13.93,0,15.22,192.56,21.4,7.6,13.2,21.4,5.7,12.7,4.6,57.2,0,0,0,27,281,43,167.5,14.5,6,Partially cloudy
2021-01-06,7.06,1019.35,15.37,2.11,23.18,0,7.68,152.43,18.3,7.5,12.7,18.3,5.6,12.1,9.5,82.6,5.8,100,50,29.2,263,83.1,128.4,11,5,"Rain, Partially cloudy"
2021-01-07,7.04,770.99,17.18,1.94,31.9,3.4,8.51,123.98,19.9,13.1,15.4,19.9,13.1,15.4,13.2,87.7,17.7,100,100,33.8,224.4,67.1,94.5,8.2,5,"Rain, Partially cloudy"
2021-01-08,7.06,847.6,15.35,1.96,30.09,1.9,8.82,137.88,20.4,10.1,14.4,20.4,10.1,14.4,10.9,80.6,3,100,75,45.7,239.1,20.3,144,12.5,6,"Rain, Partially cloudy"
2021-01-09,7.13,1281.58,12.06,3.55,19.49,0,19.14,244.37,14.9,5.7,9.8,14.9,2.3,8,3.5,68.5,0,0,0,31,301.6,10.2,161,13.8,6,Clear
2021-01-10,7.15,1369.67,11.04,3.2,17.86,0,14.22,225.53,15.3,4.7,8.7,15.3,1.1,6.6,2.9,70.7,0,0,0,37.1,296.6,8.1,174.9,15.1,7,Clear
2021-01-11,7.15,1381.89,11.56,4.15,16.15,0,20.41,268.62,16.6,3.7,8.8,16.6,0,6.7,1.9,67,0,0,0,29.2,307.9,5,182,15.8,7,Clear
2021-01-12,7.14,1411.53,10.53,2.67,15.96,0,10.34,167.36,15.1,2.6,7.6,15.1,-1.2,5.5,-3.3,47.7,0,0,0,28.1,64.7,0,184.8,15.9,7,Clear
2021-01-13,7.14,1361.93,8.42,2.17,15.52,0,6.42,123.17,15.4,2.2,8.1,15.4,-1.6,6.6,-5.1,41.3,0,0,0,18.7,56.6,0,187.9,16.1,7,Clear
2021-01-14,7.14,1416.47,10.09,2.44,13.09,0,7.76,151.95,18.3,3.1,9.5,18.3,-0.1,8.2,-4.8,39,0,0,0,11.9,101.6,0.1,190.9,16.4,7,Clear
2021-01-15,7.11,1428.21,10.36,2.43,12.99,0,6.22,153.46,18.8,3.7,10.4,18.8,0.5,9.1,-4.3,38.6,0,0,0,12.6,127,0,191.2,16.6,7,Clear
2021-01-16,7.09,1435.01,12.25,2.55,11.26,0,9.03,160.92,20,4.9,11.6,20,1.7,10.3,-3.4,38.1,0,0,0,16.2,135.7,0,191.1,16.5,7,Clear
2021-01-17,7.1,1447.42,11.8,2.55,9.34,0,8.42,154.36,19.1,5.3,11.4,19.1,2.5,10.2,-3.5,37.1,0,0,0,16.2,58.2,0.3,190.8,16.5,7,Clear
2021-01-18,7.11,1436.79,10.42,2.37,11.95,0,5.39,136.15,18.8,4.4,11.2,18.8,1.4,10.1,-2.7,39.7,0,0,0,13.7,123.9,0.5,191.8,16.5,7,Clear
2021-01-19,7.11,1447.84,11.45,2.46,12.41,0,5.21,163.16,19.3,5.4,12,19.3,3.4,11.3,-3,37.8,0,0,0,12.2,98.2,1.6,193.8,16.8,7,Clear
2021-01-20,7.1,1481.91,12.66,2.7,9.61,0,9.97,163.24,21.2,4.9,12.1,21.2,2.3,11.1,-3,37.7,0,0,0,14.4,131.7,4.3,193.2,16.6,7,Clear
2021-01-21,7.07,1450.13,16.06,3.04,9.05,0,7.21,194.86,25.2,6.9,14.6,25.2,4,13.6,1.1,43.3,0,0,0,23.8,289.4,1.7,192.7,16.7,7,Clear
2021-01-22,7.05,1450.86,16.82,2.84,13.72,0,7.02,157.33,26.4,9.8,16.8,26.4,7.7,16.6,5.5,51.9,0,0,0,24.8,271,0.8,190.8,16.5,7,Clear
2021-01-23,7.03,1491.97,18.6,3.18,12.13,0,10.82,152.78,27.7,10.5,17.8,26.4,10.5,17.6,2.6,40.9,0,0,0,25.2,256.1,2.1,197.2,17,7,Clear
2021-01-24,7.02,1486.18,19.08,3.18,9.71,0,7.49,162.15,24.7,12.5,16.7,24.7,12.5,16.7,1.7,39.1,0,0,0,14,149.4,93.5,151.9,13,7,Overcast
2021-01-25,7,1513.44,19.62,3.32,8.56,0,8.97,170.69,27.6,9.8,17.2,26.3,7.3,17,-0.8,33.7,0,0,0,21.2,231.7,3.5,201.9,17.5,7,Clear
2021-01-26,7,1502.83,19.86,3.43,9.1,0,7.76,166.04,25.6,11.8,17.4,25.6,11.8,17.4,3,39.6,0,0,0,26.3,60.1,16.2,194,16.9,7,Clear
2021-01-27,6.99,1509.98,18.36,2.99,10.25,0,8.08,150.81,25.3,11.6,17.6,25.3,11.6,17.6,4.6,44.4,0,0,0,11.9,120.2,0,194.5,16.9,7,Clear
2021-01-28,7,1542.61,17.52,2.85,12.69,0,5.03,145.24,24.7,10.5,17.5,24.7,10.5,17.5,5.3,46.3,0,0,0,18.4,100.4,0,198.4,17,7,Clear
2021-01-29,7.01,1554.28,17.79,2.97,15.04,0,6.23,186.54,24.8,10.9,17.6,24.8,10.9,17.6,5.6,47.7,0,0,0,12.2,99.9,0,199.8,17.1,7,Clear
2021-01-30,7,1587.46,20,3.26,11.16,0,8.36,168.09,29.4,11.7,18.7,27.6,11.7,18.3,3.6,41.7,0,0,0,34.9,326.3,1.7,205.4,17.8,8,Clear
2021-01-31,6.97,1566.42,22.8,4.07,6.49,0,12.11,182.9,26.6,12,18.5,26.6,12,18.5,0.3,31.4,0,0,0,31.7,219.1,4.5,206.5,17.8,8,Clear
2021-02-01,6.96,1625.09,22.06,3.76,6.48,0,8.67,172.33,26.9,11.9,18,26.2,11.9,17.9,1.8,36.1,0,0,0,11.2,115.9,0,207.2,18,8,Clear
2021-02-02,6.97,1566.25,22.14,3.33,6.75,0,7.01,165.43,27.3,13.6,19.1,26.2,13.6,19,2.9,35.9,0,0,0,14,234.1,87.2,166.5,14.4,6,Partially cloudy
2021-02-03,6.97,1154.86,21,2.69,7.74,0,8.94,193.03,22.9,13.9,18.2,22.9,13.9,18.2,2.9,36.8,0,0,0,9,175.5,72.7,100.7,8.8,4,Partially cloudy
2021-02-04,7.01,1589.61,19.1,3.61,8.84,0,9.57,128.36,25.2,9.3,15.8,25.2,7.5,15.5,1,40.2,0,0,0,28.1,117.9,45.8,202.4,17.5,7,Partially cloudy
2021-02-05,7.05,1467.47,15.08,2.82,17.27,0,8.14,136.51,17.5,8.3,12.6,17.5,6.1,12.1,4.6,61.5,0.2,100,8.33,28.4,262.6,13.9,190.9,16.6,7,Rain
2021-02-06,7.11,1406.78,12.83,3.94,17.26,0,22.06,261.98,14.3,7.3,10.1,14.3,3.7,8.5,3.4,65.6,1.2,100,29.17,31.3,305.8,45.9,119.4,10.3,4,"Rain, Partially cloudy"
2021-02-07,7.11,1755.04,14.04,4.91,14.23,0,20.84,260.69,20.5,5.3,11.7,20.5,1.4,9.7,1.8,56.9,0,0,0,33.1,329.6,4.2,223.4,19.4,8,Clear
2021-02-08,7.07,1732.65,16.16,3.78,13.2,0,12.81,203.51,24.8,6.9,14.4,24.8,3.8,13.2,1.1,46,0,0,0,28.1,322.2,25.2,223.6,19.5,8,Partially cloudy
2021-02-09,7.05,1741.02,17.95,4.57,12.69,0,19.15,225.56,24.8,7.9,15.2,24.8,5,14.5,4.4,55.5,0,0,0,28.4,321.2,1.1,223.6,19.5,8,Clear
2021-02-10,7.03,1741.04,18.2,3.92,11.79,0,14,174.39,26.9,9.2,16.7,26.7,6.4,16.2,3.3,49.6,0,0,0,26.3,329.3,2.7,225.4,19.5,8,Clear
2021-02-11,7.03,1760.68,17.49,3.5,9.84,0,8.94,135.6,24.7,10.3,17.1,24.7,10.3,17.1,0.6,35.5,0,0,0,20.2,85.3,0,225.6,19.6,8,Clear
2021-02-12,7.02,1795.57,18.11,3.46,8.23,0,7.34,156.74,25.2,10.1,17.4,25.2,10.1,17.4,-1.8,29.3,0,0,0,14,99,0.2,229.8,19.8,8,Clear
2021-02-13,7,1785.17,19.83,3.63,6.87,0,7.36,152.42,26.2,10.7,18.3,26.2,10.7,18.3,-1.7,28,0,0,0,16.9,149.8,2.9,229.6,19.8,8,Clear
2021-02-14,7.02,1818.87,18.35,3.64,7.7,0,10.72,117.13,25,11.3,16.9,25,11.3,16.9,-0.7,33.1,0,0,0,25.6,61.8,0.2,228.7,19.7,8,Clear
2021-02-15,7.04,1852.88,17,4.17,8.75,0,13.2,97.68,22.1,9,14.6,22.1,6.5,14.3,-2.2,32.7,0,0,0,34.6,67.9,0,235.2,20.3,8,Clear
2021-02-16,7.07,1869.77,15.91,4.17,10.06,0,14.4,110.71,20,7,12.4,20,4,11.2,-2.1,38.1,0,0,0,31.3,66.3,0,233.2,20.1,8,Clear
2021-02-17,7.08,1917.96,14.62,3.82,7.99,0,13.7,115.39,18.4,6.1,11,18.4,2.4,9.5,-6.4,31.6,0,0,0,33.5,62,0,239,20.8,8,Clear
2021-02-18,7.07,1723.94,14.31,3.03,6.98,0,12.81,138.8,21.2,6.3,13,21.2,3.5,11.9,-6.1,27.5,0,0,0,22.3,64.6,75.2,199.8,17.4,8,Partially cloudy
2021-02-19,7.04,1548.12,17.19,3.03,6.41,0,8.06,197.88,24.1,8.8,16.2,24.1,6.5,15.8,-3.2,28.2,0,0,0,18.7,108.8,9.9,213.6,18.6,8,Clear
2021-02-20,7.04,1754.71,17.63,3.49,7.26,0,8.69,163.89,25.8,8.2,16.4,25.8,6,16.1,-4.3,26.3,0,0,0,20.5,127.9,30.6,225.1,19.6,8,Partially cloudy
2021-02-21,7.08,1102.19,15.74,3.49,11.87,0,20.04,222.28,18.8,7.6,13.7,18.8,5,13.5,2,46.9,3.3,100,20.83,39.2,290.5,74.8,193.7,16.7,8,"Rain, Partially cloudy"
2021-02-22,7.1,1913.23,15.13,3.96,11.62,0,13.45,214.44,22.1,4.4,12.5,22.1,0.8,11.1,-0.7,47,0,0,0,19.8,239.2,10.8,249.4,21.6,9,Clear
2021-02-23,7.06,1921.34,15.97,3.56,10.32,0,12.16,134.38,23.1,9.2,15.3,23.1,6.5,15,-0.2,37.7,0,0,0,27,137.3,0,248.2,21.6,9,Clear
2021-02-24,7.06,1902.29,15.83,3.51,9.2,0,9.63,136.56,22,6.3,13.8,22,3.5,13.1,-1.5,36.6,0,0,0,22.7,81.7,0,248.9,21.6,9,Clear
2021-02-25,7.07,1734.37,16.42,3.17,11.81,0,6.89,141.31,22,7.7,14.9,22,5.6,14.4,0.9,39.7,0,0,0,18.7,108.8,5.9,234.3,20.2,8,Clear
2021-02-26,7.07,622.56,13.05,2.85,22.39,3.1,15.62,268.25,18.7,9.5,13.6,18.7,8.1,13.5,2.3,48,10,100,83.33,18.7,95,44.8,170.1,14.7,7,"Rain, Partially cloudy"
2021-02-27,7.13,1564.39,14.47,3.48,18.82,0,11.67,153.89,19.6,9.2,13.8,19.6,6.5,13.4,2.3,48.2,2.6,100,66.67,21.6,50.1,31.6,194.2,16.8,7,"Rain, Partially cloudy"
2021-02-28,7.11,1496.08,14.98,3.22,18.08,0,17.31,181.46,20.5,7.9,13.9,20.5,5.6,13.2,1.3,44.9,0.8,100,33.33,16.2,144.6,14,222,19,8,Rain
2021-03-01,7.09,1891.35,15.86,4.41,15.91,0,14.37,224.22,20.3,8.9,14.1,20.3,6.2,13.4,2.8,49.8,0,0,0,24.8,325.4,21.9,207.2,17.7,7,Partially cloudy
2021-03-02,7.07,2017.3,16.99,4.39,13.6,0,12.9,208.61,24.8,8,16,24.8,5.2,15.3,0.2,39.8,0,0,0,23.4,265,0.1,260.8,22.5,9,Clear
2021-03-03,7.06,2012.09,17.84,3.7,11.44,0,7.43,158.43,24,8.5,16,24,6,15.5,-0.2,35.9,0,0,0,19.4,133.8,0,258.1,22.1,9,Clear
2021-03-04,7.06,1928.12,18.82,4.39,10.1,0,20.75,173.48,24.9,8.8,16.2,24.9,6.8,16,0.8,39.1,0,0,0,25.6,180.3,29.5,256.5,22.2,9,Partially cloudy
2021-03-05,7.06,2088.24,18.7,6.75,13.71,0,19.57,267.27,24.4,9.8,16,24.4,6.6,15.9,4.9,52,0,0,0,29.5,318.5,7.2,263.7,22.7,9,Clear
2021-03-06,7.09,2121.46,16.45,6.08,14.95,0,19.18,259.51,21.2,8,14,21.2,5.3,13.4,5,59.6,0.6,100,25,28.1,309.5,10.5,251.8,21.8,9,Rain
2021-03-07,7.09,2102.46,17.13,6.31,14.03,0,22.11,271.28,24.2,8.5,15.3,24.2,4.5,14.3,3.4,51.4,0,0,0,34.9,329.5,1.5,271,23.4,9,Clear
2021-03-08,7.06,2055.19,18.63,5.71,13.69,0,19.14,228.04,24.5,8.4,15.6,24.5,5.2,15,1.9,45.6,0,0,0,31.3,268.4,3.4,269.7,23.3,9,Clear
2021-03-09,7.05,1811.24,17.52,4.9,16.47,4,19.44,210.44,24.1,8.1,15.9,24.1,4.1,15,3.3,47.5,1,100,25,30.2,166.6,7.6,260.9,22.7,9,Rain
2021-03-10,7.07,2117.52,16.92,4.61,13.09,0,16.02,166.3,22.4,7.7,14.6,22.4,4.4,13.8,-1.7,35.3,0,0,0,24.8,54,0,279,24.1,9,Clear
2021-03-11,7.06,2149.23,15.66,3.82,12.12,0,8.75,132.9,22.7,7.7,14.4,22.7,4.9,13.7,-1.3,36.4,0,0,0,28.8,63.9,0.5,280.4,24.2,9,Clear
2021-03-12,7.06,2137.26,16.86,3.84,11.52,0,6.42,160.46,26.9,8.9,16.9,26.6,7.3,16.4,-2.2,30,0,0,0,13,119.2,1.1,282.5,24.3,9,Clear
2021-03-13,7.04,2146.67,18.66,3.95,9.08,0,6.02,135.4,27.5,9.8,18.2,26.2,8.2,17.9,-2.7,27.8,0,0,0,13.7,157.4,64.2,277.7,24,9,Partially cloudy
2021-03-14,7.02,1838.92,19.98,3.49,7.47,0,7.82,145.73,24.7,13,18.3,24.7,13,18.3,0.9,33.8,0,0,0,13.3,234.9,83.8,135.1,11.6,5,Partially cloudy
2021-03-15,7.01,2234.48,22.73,4.43,6.26,0,9.08,152.04,29.7,14.7,21.5,27.9,14.7,21,-2,23.3,0,0,0,13,251.7,46.2,278.4,23.8,9,Partially cloudy
2021-03-16,6.99,1931.35,23.03,4.28,6.18,0,10.95,177.64,23.4,12.2,17.8,23.4,12.2,17.8,0.9,33,0,0,0,15.8,104.7,60.1,141,12.2,5,Partially cloudy
2021-03-17,6.98,2124.76,22.81,5.26,7.65,0,18.65,177.33,28.3,15.5,21.3,26.8,15.5,21,1.4,28.7,0,0,0,19.1,199.5,38.3,264.7,22.8,9,Partially cloudy
2021-03-18,6.98,2085.57,21.51,4.99,9.9,0,16.31,176.24,27.3,11,18.6,26.2,11,18.4,0.4,33.2,0,0,0,31,178.1,9.5,282.2,24.3,9,Clear
2021-03-19,7.03,2419.88,18.3,7.63,12.19,0,27.42,267.56,25.1,9.2,16.1,25.1,5.7,15.5,2.8,48,0,0,0,42.5,325.7,0.8,296.8,25.6,10,Clear
2021-03-20,7.06,2455.2,17.44,6.99,11.47,0,20.44,265.04,23,7.5,14.4,23,3.5,13.4,2.4,50.4,0,0,0,45.4,326.2,1,298,25.8,10,Clear
2021-03-21,7.06,2434.01,16.46,5.22,10.98,0,21.01,192.67,22.7,5.7,14,22.7,1.8,12.9,-2.1,40.1,0,0,0,28.1,199.8,0.5,302.9,26.2,10,Clear
2021-03-22,7.06,2426.65,15.13,4.28,10.36,0,9.83,123.86,20.6,5.4,13.1,20.6,2.9,12.3,-4.8,30.6,0,0,0,19.4,115.8,0,301.2,26,10,Clear
2021-03-23,7.05,2353.07,16.55,4.06,9.62,0,6.95,129.62,24.2,6.6,15.6,24.2,4.1,15.2,-6,24.2,0,0,0,16.6,122.1,4.2,297.4,25.7,10,Clear
2021-03-24,7.02,2478.73,18.49,4.67,6.77,0,8.55,137.29,25.9,9.6,17.5,25.9,8.2,17.4,-7.3,19.1,0,0,0,13.7,151.4,0,305.2,26.5,10,Clear
2021-03-25,6.99,2478.21,19.59,4.76,6.2,0,8.67,145.44,27.5,11.4,18.8,26.6,11.4,18.6,-6.7,18.5,0,0,0,16.6,193.6,17.6,301.2,25.9,10,Clear
2021-03-26,6.97,1962.94,19.89,4.29,6.37,0,11.92,115.07,26,11.2,18.4,26,11.2,18.4,-6,19.4,32.1,100,12.5,25.2,119.9,90.3,232.4,20,9,"Rain, Overcast"
2021-03-27,7,1907.66,21.63,5.04,5.04,0,11.91,97.28,27.4,13.2,18.5,26.3,13.2,18.3,-3.9,24.7,0.1,100,4.17,34.2,95.4,50.6,266.8,23.2,9,"Rain, Partially cloudy"
2021-03-28,6.98,1296.2,22.33,4.9,8.4,0.5,16.13,99.61,27.6,11.2,18.5,26.4,11.2,18.4,2.1,39.3,0.1,100,4.17,37.4,88.9,26.3,246.6,21.3,9,"Rain, Partially cloudy"
2021-03-29,6.97,1220.17,23.6,5.22,8.73,0,14.45,77.22,27.9,12.6,19.2,26.5,12.6,19.1,3.3,41.4,0,0,0,46.8,102,23.7,225.9,19.6,8,Partially cloudy
2021-03-30,6.96,2288.64,25.94,6.33,4.75,0,14.74,90.19,30.1,12.3,20.3,28.2,12.3,19.9,1.3,34.4,0,0,0,29.5,104,0.2,269.8,23.3,9,Clear
2021-03-31,6.93,2001.11,28.13,6.28,2.93,0,14.26,80.62,33.6,14.7,23.5,31.1,14.7,22.7,-6.1,14.9,0,0,0,40.7,130.4,23.8,245.8,21.5,9,Partially cloudy
2021-04-01,6.9,2353.82,26.35,5.06,5.45,0,15.08,145.16,32.7,16.1,23.6,30.4,16.1,23,1.6,25.2,0,0,0,32,191.3,0,278.3,24,9,Clear
2021-04-02,6.9,2412.22,26.47,6.47,4.35,0,16.31,211.42,34.4,14.6,23.6,31.8,14.6,22.8,-0.5,26.2,0,0,0,30.2,296,54.8,309.1,26.6,10,Partially cloudy
2021-04-03,6.89,2535.08,26.14,8.87,6.28,0,23.16,252.12,32.7,15.8,22.9,30.3,15.8,22.2,2.5,31.7,0,0,0,32.4,318.1,24.3,314.8,27.3,10,Partially cloudy
2021-04-04,6.91,2631.61,25.34,8.03,6.25,0,19.53,232.44,31.7,10.9,20.4,29.6,10.9,19.8,-0.3,34.5,0,0,0,35.6,296.5,34.7,319.8,27.5,10,Partially cloudy
2021-04-05,6.94,2237.24,23.89,5.7,8.29,0,15.29,171.09,31,13.3,21.9,28.9,13.3,21.3,1.9,30.3,0,0,0,31,175.5,22.1,313.5,27,10,Partially cloudy
2021-04-06,6.95,2444.29,25.37,5.89,5.51,0,13.96,116.42,30.5,15.1,22.7,28.5,15.1,22.2,2.1,28.1,0,0,0,24.8,172,71.4,299,26,10,Partially cloudy
2021-04-07,6.94,2283.68,23.48,4.75,7.74,0,15.09,157.43,30.9,15,22,28.8,15,21.4,4.6,37.8,0,0,0,37.8,277.1,37.4,272.6,23.6,10,Partially cloudy
2021-04-08,6.92,2528.88,24.85,8.12,11.02,0,21.55,240.09,30.6,15.7,21.9,28.6,15.7,21.4,6.4,42.6,0,0,0,38.5,324.6,29.4,307.3,26.4,9,Partially cloudy
2021-04-09,6.93,2297.38,24.47,7.34,11.17,0,22.07,230.39,29.3,14.3,20.3,27.6,14.3,20,4.6,40.9,0,0,0,38.5,322,54.5,273.9,23.5,9,Partially cloudy
2021-04-10,6.95,2309.22,24,7.75,11.42,0,24.16,241.92,31,12.5,20.6,28.9,12.5,20.1,3.2,40.3,0,0,0,37.1,321.5,28.7,317.3,27.5,10,Partially cloudy
2021-04-11,6.92,2536.1,25.26,6.84,8.96,0,19.68,220.83,32.3,12.8,22.2,30,12.8,21.5,4.9,39,0,0,0,34.6,244.4,44.4,308.9,27.8,10,Partially cloudy
2021-04-12,6.91,2519.17,27.34,6.19,6.05,0,10.63,181.18,32.5,17.5,25.4,30.1,17.5,24.6,1.6,24.6,0,0,0,29.5,150.5,65.8,232,20.1,7,Partially cloudy
2021-04-13,6.92,2095.4,26.74,4.55,5.78,0,10.34,149.49,34.2,17.5,25.7,31.6,17.5,24.8,1.3,23,0,0,0,32.4,146,73.5,271.5,23.6,10,Partially cloudy
2021-04-14,6.93,2617.41,26.11,9.39,9.64,0,30.83,266.65,30.1,16.1,22.7,28.3,16.1,22.2,8,42.8,0,0,0,40.7,319.2,7.1,324.4,28,10,Clear
2021-04-15,7.01,2617.57,21.54,9.01,13.17,0,27.66,265.65,27,13.5,19.5,26.6,13.5,19.4,6.7,47.9,0,0,0,41.4,321.7,17.5,334.5,28.6,10,Clear
2021-04-16,7,2644.08,22.31,7.35,13.37,0,20.97,238.91,28.6,12.1,20.5,27.1,12.1,20.2,5.8,43.5,0,0,0,28.1,253,4.7,323.5,28,10,Clear
2021-04-17,6.97,2577.79,23.29,5.67,12.25,0,10.01,150.76,29.5,15.7,22.4,27.8,15.7,22,4.6,34.2,0,0,0,24.1,142.7,19.5,309.4,26.5,10,Clear
2021-04-18,6.93,2710.46,26.04,6.84,8.53,0,13.32,210.48,32.1,15.4,23.6,29.8,15.4,22.9,3.9,31,0,0,0,17.6,167.3,2.7,329.1,28.3,10,Clear
2021-04-19,6.91,2725.03,27.5,7.68,6.94,0,16.25,233.57,33.8,17.2,25.2,31.4,17.2,24.3,4.3,28.6,0,0,0,26.6,227.6,31.4,327.3,28.3,10,Partially cloudy
2021-04-20,6.89,2871.92,27.92,8.95,6.26,0,20.11,246.82,34.6,17.3,25.3,32,17.3,24.3,2.7,26.9,0,0,0,30.6,261.2,23.9,339.8,29.3,10,Partially cloudy
2021-04-21,6.88,2827.74,27.76,7.98,6.43,0,16.59,235.91,34.8,15.8,24.6,32.1,15.8,23.6,2.4,30.5,0,0,0,39.2,319.5,27.5,340.9,29.4,10,Partially cloudy
2021-04-22,6.88,2785.46,27.98,8.92,8.39,0,25.23,228.78,35.3,16.5,24.7,32.5,16.5,23.7,3.1,30.4,0,0,0,43.6,293.3,50.1,331.3,28.7,10,Partially cloudy
2021-04-23,6.89,2675.71,28.47,8.29,8.35,0,19,207.86,34.9,16.7,25.2,32.2,16.7,24.2,4.8,32.5,0,0,0,39.2,247.2,21.1,338.8,29.2,10,Partially cloudy
2021-04-24,6.91,2596.84,26.98,8.29,9.99,0,19.47,229.22,33.7,15.4,23.5,31.2,15.4,22.8,6.3,40.2,0,0,0,36.4,305.8,47.3,326.9,28.3,10,Partially cloudy
2021-04-25,6.97,2880.44,21.72,8.33,9.92,0,18.06,258.98,27.8,12.1,19.2,26.6,12.1,19,3.9,41.6,0,0,0,31,299.1,0.8,348.2,29.9,10,Clear
2021-04-26,6.96,2777.82,21.76,7.4,11.91,0,18.37,232.42,29.2,11.8,19.6,27.5,11.8,19.3,5.9,46.1,0,0,0,28.4,301.2,40.3,337.4,29.1,10,Partially cloudy
2021-04-27,6.95,2750.85,23.28,7.94,10.06,0,17.01,235.39,31.3,11.5,20.7,29.1,11.5,20.1,3.1,40.3,0,0,0,26.6,301.3,27.7,325.9,28.3,10,Partially cloudy
2021-04-28,6.95,2849.69,23.41,8.78,11.12,0,18.33,267.76,30.7,12.1,20.5,28.6,12.1,20,4.4,42.8,0,0,0,29.9,309.3,32.6,348.9,30.1,10,Partially cloudy
2021-04-29,6.94,2837.3,24.04,6.94,9.92,0,13.78,225.06,31.1,12.6,21.1,29,12.6,20.6,3.3,38.7,0,0,0,34.2,292.1,40.7,351.5,30.3,10,Partially cloudy
2021-04-30,6.99,2836.98,20.85,8.17,12.09,0,19.86,263.74,27.3,12,18.7,26.4,12,18.6,6.2,48.3,0,0,0,36,307.3,2.1,342,29.5,10,Clear
2021-05-01,7,2758.28,21.34,6.38,8.69,0,15.24,200.39,26.8,9.6,18.9,26.7,7,18.6,-0.9,33.5,0,0,0,20.2,231.2,73.7,300.2,26,10,Partially cloudy
2021-05-02,6.96,2851.36,23.58,5.82,6.2,0,12.66,146.03,30.7,15.9,22.7,28.7,15.9,22.2,-0.5,25.6,0,0,0,22,224.7,57.8,333.8,28.7,10,Partially cloudy
2021-05-03,6.93,2490.55,23.83,5.18,8.33,0,10.37,141.75,30.2,16.1,23,28.3,16.1,22.5,2.7,30.2,0,0,0,20.5,247.4,62.1,315.2,27.3,10,Partially cloudy
2021-05-04,6.94,2836.91,24.68,7.47,10.22,0,14.98,203.56,32.1,14.9,22.9,29.8,14.9,22.2,5.8,39.4,0,0,0,36.4,304.4,0.8,351.8,30.4,10,Clear
2021-05-05,6.93,2835.37,25.6,7.06,10.34,0,14.04,202.44,32.8,15.7,24.2,30.4,15.7,23.4,4.6,35.1,0,0,0,27.7,170.4,0.6,345.6,29.8,10,Clear
2021-05-06,6.9,2733.32,26.72,5.78,8.48,0,7.09,159.23,33.6,17.1,25.8,31.2,17.1,24.9,6.1,32.3,0,0,0,28.8,111.7,0,345.3,29.8,10,Clear
2021-05-07,6.89,2808.59,28.93,6.18,6.56,0,10.57,162.15,35.1,19.2,27.2,32.5,19.2,26.1,4.9,26.7,0,0,0,14,155.6,0.2,337.8,29,10,Clear
2021-05-08,6.9,2197.4,28.8,5.32,6.67,0,15.92,141.4,35.8,20.3,27.6,33.2,20.3,26.5,3.8,23.7,0,0,0,31,177.4,8.5,309.2,26.9,10,Clear
